Lehti;Number;Number_extra;Count;Year;Tekijä;Novelli;Alkup-novelli;Alkup-vuosi;Suomentaja;runo;raapale;filk
Portti;4;;;1990;Aldani, Lino;Hyvää yötä, Sofia;Buonanotte, Sofia;1963;Nyman, Jukka;;;
Portti;3;;;1988;Aldani, Lino;Integraaliteknokratia;Tecnocrazia Integrale;1961;Nyman, Jukka;;;
Portti;2;;;1996;Aldani, Lino;Kraken;Il Kraken;1961;Nyman, Jukka;;;
Portti;3;;;1991;Aldani, Lino;Quo vadis Francisco?;Quo vadis Francisco?;1987;Nyman, Jukka;;;
Portti;1;;;1988;Aldani, Lino;Roomalainen sunnuntai;Domenica romana;1967;Nyman, Jukka;;;
Portti;2;;;1988;Aldiss, Brian;Jättiläisjumalan kerettiläiset;The Heresies of the Huge God;1966;Tapio, Juha;;;
Portti;1;;;2009;Alfredson, Hans;Kasvun voima eli Pukki puutarhurina;Växtkraft;1983;Antila, Ismo & Anttolainen, Susanna & Jylhä, Elisa & Kaurola, Petri & Kivinen, Janina & Koivisto, Carita & Koski, Heljä & Koskinen, Miia & Kärkelä, Hanna & Käyrä, Matti & Leppänen, Johanna & Niittunen, Ville & Rantanen, Roope & Saksa, Sonja & Salonen, Milja & Uusirasi, Pekka & Vuorinen, Henna & Nyman, Jukka;;;
Portti;1;;;2000;Altomare, Donato;Conan Ikuinen;Conan, l'Eterno;1994;Nyman, Jukka;;;
Portti;2;;;2005;Altomare, Donato;Ja autiomaahani puhkeaa kukkatarha;E un giardino fiorirą nrl mio deserto;1988;Nyman, Jukka;;;
Portti;2;;;2004;Altomare, Donato;Kiitän sinua, Herra, siivistä jotka minulle annoit;(Ti ringrazio, o Signore, per le ali che mi hai dato;1989;Nyman, Jukka;;;
Portti;4;;;2000;Altomare, Donato;Kuka niin on sanonut että tuomiopäivänä enkelien pitää välttämättä soittaa pasuunaa?!;Chi l'ha detto che il giorno del giudizio universale gli angeli debbano suonare per forza le trombe?!;1989;Nyman, Jukka;;;
Portti;3;;;1997;Altomare, Donato;Oja sanoi: Älä vain kaadu! Ja allikko hekotteli;E la padella disse: attento a non cadere, mentre la brace sogghignava;1982;Nyman, Jukka;;;
Portti;3;;;2000;Altomare, Donato;Ota minulta pois tämä katkera kalkki;Allontana da me questo calice amaro;1989;Nyman, Jukka;;;
Portti;1;;;1997;Altomare, Donato;Viimeisen kevään laulu;Il Canto dell'Ultima Primavera;1982;Nyman, Jukka;;;
Portti;4;;;2012;Anders, Charlie Jane;Kuusi kuukautta, kolme päivää;Six Months, Three Days;2011;Rosvall, Matti;;;
Portti;3;;;1990;Aresi, Paolo;Kaapista...;Dall'armadio;;Nyman, Jukka;;;
Portti;4;;;1992;Asimov, Isaac;Yö saapuu;Nightfall;1941;Iivonen, Jyrki;;;
Portti;4;;;1997;Aurelian, Robin;Ansa joulupukille;The Santa Trap;1997;Iivonen, Jyrki;;;
Portti;4;;;1989;Bacon, Walter;Kapine;The Object;;Rosvall, Matti;;;
Portti;1;;;1988;Barker, Clive;Veren kirja;The Book of Blood;1984;Rosvall, Matti;;;
Portti;1;;;1988;Barker, Clive;Veren kirja (jälkisanat);The Book of Blood (a postscript): On Jerusalem Street;1985;Rosvall, Matti;;;
Portti;4;;;2006;Beagle, Peter S.;Kaksi sydäntä;Two Hearts;2005;Rosvall, Matti;;;
Portti;1;;;1986;Beagle, Peter S.;Lila-ihmissusi;Farrell and Lila the Werewolf;1969;Peltonen, Leena;;;
Portti;4;;;2009;Bear, Elizabeth;Shoggothien aamunkoitto;Shoggoths in Bloom;2008;Rosvall, Matti;;;
Portti;3;;;2008;Bear, Elizabeth;Vuorovesirajalla;Tideline;2007;Rosvall, Matti;;;
Portti;1;;;1993;Beaumont, Charles;Veriveli;Blood Brother;1961;Laine, Jarkko;;;
Portti;2;;;2015;Bellamy, Edward;Sokean miehen maailma;The Blindman's World;1898;Iivonen, Jyrki;;;
Portti;1;;;2019;Benson, E.F.;Rouva Amworth;Mrs. Amworth;1922;Iivonen, Jyrki;;;
Portti;1;;;2009;Bergren, Ronie;Joulususi;Jululven;2004;Antila, Ismo & Anttolainen, Susanna & Jylhä, Elisa & Kaurola, Petri & Kivinen, Janina & Koivisto, Carita & Koski, Heljä & Koskinen, Miia & Kärkelä, Hanna & Käyrä, Matti & Leppänen, Johanna & Niittunen, Ville & Rantanen, Roope & Saksa, Sonja & Salonen, Milja & Uusirasi, Pekka & Vuorinen, Henna & Nyman, Jukka;;;
Portti;2;;;2010;Bierce, Ambrose;Moxonin isäntä;Moxon's Master;1893;Iivonen, Jyrki;;;
Portti;2;;;1993;Bilenkin, Dmitri;Armoton kohtalon sormi;Ein unerbittlicher Wink des Schicksals;1974;Iivonen, Jyrki;;;
Portti;1;;;1989;Bilenkin, Dmitri;Epätarkkuusperiaate;The Uncertainty Principle;1974;Iivonen, Jyrki;;;
Portti;4;;;1987;Bixby, Jerome;Tämä on hienoa elämää;It's A GOOD Life;1953;Mustonen, Sirpa;;;
Portti;2;;;1992;Borges, Jorge Luis;Kiekko;El disco;1975;Dyer, Joel;;;
Portti;3;;;1992;Borges, Jorge Luis;Kuolematon;El immortal;1947;Dyer, Joel;;;
Portti;2;;;1992;Borges, Jorge Luis;Toinen;El otro;1972;Dyer, Joel;;;
Portti;4;;;1992;Borges, Jorge Luis;Toinen kuolema;La otra muerte;1974;Dyer, Joel;;;
Portti;2;;;1992;Borges, Jorge Luis;Väsyneen miehen utopia;Utopia de un hombre que esta cansado;1974;Dyer, Joel;;;
Portti;2;;;1992;Borges, Jorge Luis;Ympyrämäiset rauniot;Las ruinas circulares;1940;Dyer, Joel;;;
Portti;2;;;1989;Bradbury, Ray;Lokakuusta länteen;West of October;1988;Kannosto, Heikki;;;
Portti;1;;;1997;Bradbury, Ray;Tarjous;The Offering;1997;Nyman, Jukka;;;
Portti;2;;;1989;Bradbury, Ray;Tulta ja jäätä;The Creatures That Time Forgot;1946;Hiltunen, Pekka;;;
Portti;3;;;2014;Brjusov, Valeri;Etelän Ristin Tasavalta;Respublika Juzhnogo Kresta;1907;Iivonen, Jyrki;;;
Portti;1;;;1992;Bulytshev, Kirill;Lumineito;Snegurochka;1973;Iivonen, Jyrki;;;
Portti;3;;;1990;Bulytshev, Kirill;Onko Nina tavattavissa?;Lyudi kak lyudi;1975;Iivonen, Jyrki;;;
Portti;2;;;1992;Bulytshev, Kirill;Vastalause;Protest;1975;Iivonen, Jyrki;;;
Portti;1;;;1992;Burgess, Anthony;Muusa;The Muse;1968;Salin, Petri;;;
Portti;2;;;1991;Burroughs, Edgar Rice;Kalakansan orjat;Slaves of the Fish Men;1941;Hiltunen, Pekka;;;
Portti;1;;;2006;Burstein, Michael A.;Päätöksiä;Decicions;2004;Rosvall, Matti;;;
Portti;4;;;1985;Butler, Octavia E.;Verenlapsi;Bloodchild;1984;Rantalaiho, Liisa;;;
Portti;2;;;1999;Buzzati, Dino;Lohikäärmeen tappaminen;L'uccisione del drago;1958;Nyman, Jukka;;;
Portti;4;;;1992;Buzzati, Dino;Seitsemän kerrosta;Sette piani;1942;Nyman, Jukka;;;
Portti;4;;;1992;Buzzati, Dino;Suuren saattueen ryöstö;L'assalto al grande convoglio;1942;Nyman, Jukka;;;
Portti;4;;;1990;Campbell, Ramsey;Vartijat;The Sentinels;1973;Rosvall, Matti;;;
Portti;2;;;1995;Capuana, Luigi;Apinoiden valtakunnassa;Nel regno delle scimmie;1908;Nyman, Jukka;;;
Portti;2;;;2003;Capuana, Luigi;Vampyyri;Un vampiro;1907;Nyman, Jukka;;;
Portti;1;;;1991;Carroll, Jonathan;Yksityiskohtien syvyys;The Sadness of Detail;1990;Rosvall, Matti;;;
Portti;1;;;2002;Catani, Vittorio;Tuhansien järvien uni;Sogno di mille laghi;2002;Nyman, Jukka;;;
Portti;4;;;1993;Cersosimo, Adalberto;Missä lumi viime vuosien;Dove sono le nevi;1976;Nyman, Jukka;;;
Portti;1;;;1990;Cersosimo, Adalberto;Pilvien maalari;Il pittore delle nuvole;1979;Nyman, Jukka;;;
Portti;2;;;1990;Cersosimo, Adalberto;Psykokratia;Psicocrazia;1972;Nyman, Jukka;;;
Portti;1;;;1992;Cersosimo, Adalberto;Sauva, koira ja sotakirves;La ballata di Tirivel;1984;Nyman, Jukka;;;
Portti;4;;;2008;Chiang, Ted;Kangaskauppias ja alkemistin portti;The Merchant and the Alchemist's Gate;2006;Rosvall, Matti;;;
Portti;3;;;2009;Chiang, Ted;Suuri huokaus;Exhalation;2008;Rosvall, Matti;;;
Portti;4;;;2002;Chiang, Ted;Taivaan ja helvetin avoliitto;Hell Is the Absence of God;2001;Rosvall, Matti;;;
Portti;3;;;2014;Chu, John;Vesi vain valuu mutta ei tule mistään;The Water That Falls on You from Nowhere;2013;Rosvall, Matti;;;
Portti;4;;;2010;Collins, Charles Allston & Dickens, Charles;Oikeustapaus;The Trial for Murder;1865;Iivonen, Jyrki;;;
Portti;3;;;2011;Conrad, Joseph;Peto;The Brute;1906;Iivonen, Jyrki;;;
Portti;1;;;2006;Cras, Bengt-Åke;Viimeinen juna kotiin;Sista tåget hem;2004;Peltoniemi, Sini & Siekkinen, Veera & Nyman, Jukka;;;
Portti;2;;;2002;Crohmalniceanu, Ovid S.;Neuhofin sopimus;;1980;Iivonen, Jyrki;;;
Portti;1;;;2004;Crona, Börje;Intiaanit nesteessä;Indianer och väta;1982;Aaltonen, Jenna & Hakala, Eemeli & Hakala, Terhi & Harjula, Sanna-Kaisa & Joenperä, Milla & Kausiala, Marjut & Kivistö, Anna & Koivisto, Anna-Kaisa, Koskela, Seija & Kuusiniemi, Erkki & Lepistö, Jenni & Sorvari, Antti-Seppo  & Suovaniemi, Anu & Walinen, Antti & Nyman, Jukka;;;
Portti;4;;;1990;Darázs, Endre;Muinaiset kilpakentät;Hajdani küzdöterek;1972;Sziráky, Klára & Räinä, Ahti;;;
Portti;3;;;1990;Darázs, Endre;Verihana;Vercsap;1971;Sziráky, Klára & Räinä, Ahti;;;
Portti;1;;;1994;de Anna, Luigi;Hirviö sisällämme;Il mostro che e in noi;1987;Nyman, Jukka;;;
Portti;1;;;1993;de Anna, Luigi;Oven tuolla puolen;Al di la della porta;1984;Nyman, Jukka;;;
Portti;2;;;2019;de Maupassant, Guy;Hauta;La tombe;1884;;;;
Portti;2;;;2019;de Maupassant, Guy;Hiuspalmikko;La chevelure;1884;;;;
Portti;4;;;2015;de Maupassant, Guy;Kammottava;L'horrible;1884;Iivonen, Jyrki;;;
Portti;2;;;2019;de Maupassant, Guy;Mies Marsista;L'Homme de Mars;1887;;;;
Portti;4;;;1995;de Turris, Gianfranco;Bussi;Autobus;;Nyman, Jukka;;;
Portti;3;;;1994;de Turris, Gianfranco;Kaikkein kaunein päivä;Il giorno piu bello;1966;Nyman, Jukka;;;
Portti;3;;;1994;de Turris, Gianfranco;Paluumatka;Viaggio di ritorno;1988;Nyman, Jukka;;;
Portti;3;;;1994;de Turris, Gianfranco;Rannalla;Sulla spiaggia;1971;Nyman, Jukka;;;
Portti;4;;;1994;de Turris, Gianfranco;Tavaratalossa;Nel Grande Magazzino;1966;Nyman, Jukka;;;
Portti;2;;;1993;Dick, Philip K.;Blobel vaiko ei?;Oh, to Be a Blobel!;1964;Rosvall, Matti;;;
Portti;2;;;1993;Dick, Philip K.;Kunpa olisin jo perillä;I Hope I Shall Arrive Soon;1980;Rosvall, Matti;;;
Portti;2;;;1993;Dick, Philip K.;Rautavaaran tapaus;Rautavaara's Case;1980;Rosvall, Matti;;;
Portti;2;;;2013;Dostojevski, Fjodor;Naurettavan ihmisen uni;Son smeshnogo tsheloveka;1877;Iivonen, Jyrki;;;
Portti;1;;;1992;Doyle, Sir Arthur Conan;Nemorin disintegraattori;The Disintegration Machine;1929;Rosvall, Matti;;;
Portti;1;;;2008;Engholm, Ahrvid;Vampyyri avaruusasemalla;Vampyren på rymdstationen;2006;Alasorvari, Vilja & Antosalo, Jenni & Anttila, Ronja & Fagerlund, Miina & Hanski, Tia-Maria, Korhonen, Miska & Lehtinen, Jutta & Matikka, Fanni & Mäkelä, Marika & Saarijärvi, Rebekka & Suoniemi, Joonas & Talvela, Vilho & Viitaniemi, Mirjami & Vuorinen, Tiia & Nyman, Jukka;;;
Portti;4;;;2016;England, George Allan;Olento jostain ulkopuolelta;The Thing from - Outside;1923;Iivonen, Jyrki;;;
Portti;1;;;1984;Farmer, Philip José;Äiti;Mother;1953;Peltonen, Leena;;;
Portti;2;;;1992;Farmer, Philip José;Kukaan ei ole täydellinen;Nobody's Perfect;1991;Rosvall, Matti;;;
Portti;2;;;1991;Farmer, Philip José;Tarzan elää;Tarzan Alives;1972;Harenko, Ari;;;
Portti;2;;;1985;Federici, Carlos Maria;Elintärkein kohde;Primera necesidad;1968;Rosvall, Matti;;;
Portti;1;;;1987;Ferguson, Neil;Monroen oppi;The Monroe Doctrine;1983;Rosvall, Matti;;;
Portti;3;;;2012;Fitzgerald, Francis Scott;Benjamin Buttonin kummallinen tapaus;The Curious Case of Benjamin Button;1922;Iivonen, Jyrki;;;
Portti;2;;;1987;Flynn, Michael F.;Eifelheim;Eifelheim;1986;Kalenius, Veli;;;
Portti;2;;;1996;Friesner, Esther M.;Kuolema ja kirjastoneiti;Death and the Librarian;1994;Rosvall, Matti;;;
Portti;2;;;1997;Haggard, H. Rider;Muutos;The Change;1905;Nyman, Jukka;;;
Portti;1;;;2013;Haggard, H. Rider;Pienet mahdollisuudet;Long Odds;1887;Iivonen, Jyrki;;;
Portti;3;;;1995;Haldeman, Joe;Sokeutensa kullakin;None So Blind;1994;Rosvall, Matti;;;
Portti;4;;;1986;Harrison, Harry;Ruostumattoman Teräsrotan paluu;The Return of the Stainless Steel Rat;1981;Tudeer, Lauri;;;
Portti;2;;;2019;Harvey, W.F.;Elokuun kuumuus;August Heat;1910;;;;
Portti;2;;;1994;Hautala, Rick;Karenin silmät;Karen's Eyes;1990;Rosvall, Matti;;;
Portti;2;;;2012;Hawthorne, Nathaniel;Maan tuho;Earth's Holocaust;1844;Iivonen, Jyrki;;;
Portti;4;;;1991;Hearn, Lafcadio;Diplomatiaa;Diplomacy;1904;Nyman, Jukka;;;
Portti;4;;;1991;Hearn, Lafcadio;Jikininki;Jikininki;1904;Nyman, Jukka;;;
Portti;4;;;1994;Hearn, Lafcadio;Legenda Tchi-Niusta;The Legend of Tchi-Niu;1887;Nyman, Jukka;;;
Portti;2;;;1994;Hearn, Lafcadio;Suuren kellon sielu;The Soul of the Great Bell;1887;Nyman, Jukka;;;
Portti;4;;;1993;Hightower, Lynn S.;Vartiomies;Point Man;1993;Nyman, Jukka;;;
Portti;2;;;1995;Hohlbein, Wolfgang;Alacantaran salaisuus;Expedition nach Alacantara;1983;Nyman, Jukka;;;
Portti;4;;;1986;Hoshi, Shin-ichi;Jälkihuolto;Jälkihuolto;;Yoshizaki, Keiko & Tyrkkö, Juha-Petri;;;
Portti;4;;;1986;Hoshi, Shin-ichi;Kiusantähti;Ijiwaru na hoshi;;Yoshizaki, Keiko & Tyrkkö, Juha-Petri;;;
Portti;1;;;1990;Howard, Robert E.;Madon laakso;The Valley of the Worm;1934;Rosvall, Matti;;;
Portti;4;;;2014;Howard, Robert E.;Vanhan Garfieldin sydän;Old Garfield's Heart;1933;Iivonen, Jyrki;;;
Portti;4;;;1993;Howard, Robert E.;Verenpunainen niitty;The Garden of Fear;1934;Rosvall, Matti;;;
Portti;1;;;2010;Irving, Washington;Rip Van Winkle - Diedrich Knickerbockerin jälkeenjäänyt kirjoitus;Rip Van Winkle - A Posthumous Writing of Diedrich Knickerbocker;1819;Iivonen, Jyrki;;;
Portti;2;;;2014;Jacobs, W.W.;Apinan käpälä;The Monkey's Paw;1902;Iivonen, Jyrki;;;
Portti;3;;;2016;James, Henry;Aito oikea asia;The Real Right Thing;1899;Iivonen, Jyrki;;;
Portti;3;;;2015;James, Montague Rhodes;Herra Poynterin päiväkirja;The Diary of Mr. Poynter;1919;Iivonen, Jyrki;;;
Portti;4;;;2019;Jerome, Jerome K.;Tanssi kanssani;The Dancing Partner;1893;Iivonen, Jyrki;;;
Portti;4;;;2000;Kelly, James Patrick;10^16:1;10^16 to 1;1999;Rosvall, Matti;;;
Portti;4;;;2005;Kelly, James Patrick;Kaikkein parhain joulu;The Best Christmas Ever;2004;Rosvall, Matti;;;
Portti;4;;;1996;Kelly, James Patrick;Näin ajattelee dinosaurus;Think Like a Dinosaur;1995;Rosvall, Matti;;;
Portti;1;;;1990;King, Stephen;Lautta;The Raft;1982;Rosvall, Matti;;;
Portti;1;;;2012;Kipling, Rudyard;Ilmavalvontaneuvosto;As Easy as A.B.C.;1912;Iivonen, Jyrki;;;
Portti;4;;;1990;Kolupajev, Viktor;Suurin talo;The Biggest House;1974;Iivonen, Jyrki;;;
Portti;1;;;1990;Komatsu, Sakyo;Kohtaaminen - Kuun syntymä;Kaigo-Tsuki no Tanjo;1970;Yoshizaki-Tyrkkö, Keiko & Tyrkkö, Juha-Petri;;;
Portti;1;;;2001;Koontz, Dean;Niljake;The Snatcher;1986;Rosvall, Matti;;;
Portti;2;;;2001;Koontz, Dean;Ollien kädet;Ollie's Hands;1972;Rosvall, Matti;;;
Portti;3;;;2011;Kowal, Mary Robinette;Pienestä kiinni;For Want of a Nail;2010;Rosvall, Matti;;;
Portti;3;;;1989;Kuttner, Henry;Tai muuten;Or Else;1953;Mustonen, Sirpa;;;
Portti;2;;;1982;Lafferty, R.A.;Rainbird;Rainbird;1961;Rosvall, Matti;;;
Portti;4;;;1982;Lafferty, R.A.;Suurten hevosten maa;Land of the Great Horses;1967;Rosvall, Matti;;;
Portti;3;;;1992;Landis, Geoffrey A.;Kävely auringossa;A Walk in the Sun;1991;Hiltunen, Pekka;;;
Portti;3;;;2003;Landis, Geoffrey A.;Muuan tarina Marsista;Falling onto Mars;2002;Rosvall, Matti;;;
Portti;3;;;2001;Langford, David;Toisenlainen pimeys;Different Kinds of Darkness;2000;Rosvall, Matti;;;
Portti;2;;;2017;Lasswitz, Kurd;Maailmankaikkeuden kirjasto;Die Universalbibliothek;1901;Iivonen, Jyrki;;;
Portti;2;;;2000;Le Guin, Ursula K.;Kuolemattomien saari;The Island of Immortals;1998;Iivonen, Jyrki;;;
Portti;3;;;2002;Le Guin, Ursula K.;Maan luut;The Bones of the Earth;2001;Iivonen, Jyrki;;;
Portti;4;;;1995;Le Guin, Ursula K.;Toinen tarina eli sisämeren kalastaja;Another Story, or A Fisherman of the Inland Sea;1994;Iivonen, Jyrki;;;
Portti;4;;;2003;Le Guin, Ursula K.;Villitytöt;The Wild Girls;2002;Rosvall, Matti;;;
Portti;1;;;2002;Leandoer, Kristoffer;Projektori;Projektor;2000;Esko, Juha & Lahtinen, Sari & Leskinen, Paavo & Oksi, Johanna & Partanen, Mikko & Sinisaari, Matti & Välimäki, Heidi & Nyman, Jukka;;;
Portti;3;;;1983;Leiber, Fritz;Mies joka ei nuortunut;The Man Who Never Grew Young;1947;Peltonen, Leena;;;
Portti;2;;;1983;Leiber, Fritz;Älä myöhästy zeppeliinistä!;Catch That Zeppelin!;1975;Peltonen, Leena;;;
Portti;3;;;2006;Levine, David D.;Tk'tk'tk;Tk'tk'tk;2005;Rosvall, Matti;;;
Portti;2;;;2007;Lindqvist, John Ajvide;Kylä kukkulalla;By på höjden;2006;Ahola, Katariina & Anttolainen, Juhamatti & Aura, Titta & Eloranta, Reeta & Harjunen, Salla & Jaakkola, Ella & Järvinen, Matti & Korpi, Saila & Kuoivanen, Anniina & Majamäki, Johanna & Malkamäki, Susanna & Mäensivu, Anniina & Niemi, Mira & Peuramäki, Jenna & Rauhala, Teija & Uusitalo, Liisa & Viitaharju, Emilia & Virta, Reetta & Yrjölä, Maarit & Nyman, Jukka;;;
Portti;3;;;2013;Liu, Ken;Mono no aware;Mono no aware;2012;Rosvall, Matti;;;
Portti;3;;;2012;Liu, Ken;Paperieläintarha;The Paper Menagerie;2011;Rosvall, Matti;;;
Portti;1;;;2011;London, Jack;Koko maailman vihollinen;The Enemy of All the World;1908;Iivonen, Jyrki;;;
Portti;1;;;1993;Loring, F.G.;Sarahin hauta;The Tomb of Sarah;1900;Suomi, Johanna;;;
Portti;3;;;1987;Lovecraft, H.P.;Pimeyden Hornanhenki;The Haunter of the Dark;1936;Rosvall, Matti;;;
Portti;3;;;1990;Lovecraft, H.P.;Lamppu;The Lamp;1931;Soikkonen, Kari;runo;;
Portti;3;;;1990;Lovecraft, H.P.;Kotipirut;The Familiars;1930;Soikkonen, Kari;runo;;
Portti;3;;;1990;Lovecraft, H.P.;Muinainen majakka;The Elder Pharos;1931;Soikkonen, Kari;runo;;
Portti;4;;;1990;Lovecraft, H.P.;Asujain;The Dweller;1930;Soikkonen, Kari;runo;;
Portti;4;;;1990;Lovecraft, H.P.;Nyarlathotep;Nyarlathotep;1931;Soikkonen, Kari;runo;;
Portti;4;;;1990;Lovecraft, H.P.;Yöpirut;Night-Gaunts;1930;Soikkonen, Kari;runo;;
Portti;3;;;1992;Lovecraft, H.P.;Kirja;The Book;1934;Soikkonen, Kari;runo;;
Portti;3;;;1992;Lovecraft, H.P.;Takaa-ajettu;Pursuit;1934;Soikkonen, Kari;runo;;
Portti;3;;;1992;Lovecraft, H.P.;Avain;The Key;1935;Soikkonen, Kari;runo;;
Portti;4;;;1991;Malaguti, Ugo;Pagodi;La pagoda;1988;Nyman, Jukka;;;
Portti;4;;;1999;Marafante, Vittorio;Tohtori Freud, oletan;Il dottor Freud suppongo;1989;Nyman, Jukka;;;
Portti;4;;;2007;McDonald, Ian;Dzinnin vaimo;The Djinn's Wife;2006;Rosvall, Matti;;;
Portti;1;;;2008;McDonald, Ian;Dzinnin vaimo, osa 2;The Djinn's Wife;2006;Rosvall, Matti;;;
Portti;3;;;1996;McHugh, Maureen F.;Lincolnin juna;The Lincoln Train;1995;Rosvall, Matti;;;
Portti;3;;;2010;McIntosh, Will;Kryomorsian;Bridesicle;2009;Rosvall, Matti;;;
Portti;1;;;2014;Merritt, Abraham;Viimeinen runoilija ja robotit;The Last Poet and the Robots;1934;Iivonen, Jyrki;;;
Portti;1;;;1995;Murphy, Pat;Appelsiininkukkien aikaan;Orange Blossom Time;1981;Nyman, Jukka;;;
Portti;1;;;1995;Murphy, Pat;Karhun kosketus;Touch of the Bear;1980;Nyman, Jukka;;;
Portti;1;;;2003;Mårtenson, Bertil;Kaikilla on sellainen;Alla har en;1979;Kausiala, Marjut & Lepistö, Jenni & Mäkelä, Mirja & Piekkola, Katri & Tervalammi, Tiia & Vanhala, Suvi & Välimäki, Reeta & Seilo, Maria & Vähäviita, Pauliina & Sinisaari, Antti & Nyman, Jukka;;;
Portti;1;;;2003;Mårtenson, Bertil;Myrsky;Stormen;1979;Kausiala, Marjut & Lepistö, Jenni & Mäkelä, Mirja & Piekkola, Katri & Tervalammi, Tiia & Vanhala, Suvi & Välimäki, Reeta & Seilo, Maria & Vähäviita, Pauliina & Sinisaari, Antti & Nyman, Jukka;;;
Portti;1;;;1998;Nilson, Peter;Episodi Pariisissa;En Episod i Paris;1990;Nyman, Jukka;;;
Portti;4;;;2013;O'Brien, Fitz-James;Mikä se oli?;What Was It? A Mystery;1859;Iivonen, Jyrki;;;
Portti;4;;;1997;Oltion, Jerry & Rusch, Kristine Kathryn;Deus X;Deus X;1997;Nyman, Jukka;;;
Portti;2;;;1985;Otano, Magdalena M. Moujan;Gu ta gutarrak;Gu ta gutarrak;1978;Rosvall, Matti;;;
Portti;1;;;1985;Petaja, Emil;Varastettu aurinko;The Stolen Sun;1967;Nyman, Jukka;;;
Portti;4;;;1989;Piegai, Daniela;Tarina kadonneesta lapsesta;Storia per un bambino perdato;1989;Nyman, Jukka;;;
Portti;4;;;1994;Pirandello, Luigi;Keskenjäänyt uni;Effetti d'un sogno interrotto;;Nyman, Jukka;;;
Portti;4;;;2006;Pirandello, Luigi;Mķzzaron korppi;Il corvo di Mķzzaro;;Leikola, Anto;;;
Portti;4;;;2006;Pirandello, Luigi;Todellinen hölmö;L'Imbecille;;Leikola, Anto;;;
Portti;1;;;1991;Pizzo, Gian Filippo;Viimeinen juoksu;L'ultima corsa degli emioni;;Nyman, Jukka;;;
Portti;3;;;1990;Pizzo, Gian Filippo;Viimeiseen sukupolveen;Fino all'ultima generazione;1989;Nyman, Jukka;;;
Portti;3;;;2013;Poe, Edgar Allan;Kurimus;A Descent into the Maelstrom;1841;Leikola, Anto;;;
Portti;4;;;2017;Pollack, Frank L.;Finis - Loppu;Finis;1906;Iivonen, Jyrki;;;
Portti;3;;;2007;Pratt, Tim;Mahdottomat unelmat;Impossible Dreams;2006;Rosvall, Matti;;;
Portti;4;;;1993;Prosperi, Pierfrancesco;A.S., arkkitehti;A.S. architetto;1990;Nyman, Jukka;;;
Portti;3;;;1993;Prosperi, Pierfrancesco;Autogrilli;Autogrill;1971;Nyman, Jukka;;;
Portti;3;;;1993;Prosperi, Pierfrancesco;Dieselpainajainen;Incubo Diesel;1975;Nyman, Jukka;;;
Portti;2;;;1994;Prosperi, Pierfrancesco;Kaupunki jota ei ollut olemassa;La citta che non c'era;1989;Nyman, Jukka;;;
Portti;1;;;1995;Prosperi, Pierfrancesco;Kesäpäivä Arlesissa;Quel giorno ad Arles;1991;Nyman, Jukka;;;
Portti;3;;;1993;Prosperi, Pierfrancesco;Takaisin;Indietro;1991;Nyman, Jukka;;;
Portti;3;;;1997;Rand, Ayn;Hymni;Anthem;1938;Iivonen, Jyrki;;;
Portti;2;;;2008;Resnick, Mike;Amor eläkkeellä;Distant Replay;2007;Rosvall, Matti;;;
Portti;3;;;1998;Resnick, Mike;Antaresin 43 dynastiaa;The 43 Antarean Dynasties;1997;Rosvall, Matti;;;
Portti;3;;;2005;Resnick, Mike;Matkoilla kissojeni kanssa;Travels with My Cats;2004;Rosvall, Matti;;;
Portti;3;;;2006;Resnick, Mike;Muistojen poluilla;Down Memory Line;2005;Rosvall, Matti;;;
Portti;1;;;2018;Runge, Philipp Otto;Katajapuu;Der Wacholderbaum;1845;Iivonen, Jyrki;;;
Portti;4;;;2001;Rusch, Kristine Kathryn;Millenniumin lapset;Millennium Babies;2000;Rosvall, Matti;;;
Portti;1;;;2005;Rådström, Niklas;Musta-Antti;Svarten;1990;Järvensivu, Jani & Kaukonen, Tuomas & Kokkonen, Johanna & Mielonen, Lauri & Mäkinen, Heidi & Niininen, Markus & Pesonen, Visa & Pyysilta, Petri & Salonen, Aleksi & Salonen, Tuomas & Selin, Toni & Wäljas, Tapio & Nyman, Jukka;;;
Portti;1;;;1996;Salgari, Emilio;Kuun valloitus;Alla conquista della luna;1902;Nyman, Jukka;;;
Portti;1;;;1994;Sargent, Pamela;Jos sinut jättäisin...;If I Ever Should Leave You;1977;Nyman, Jukka;;;
Portti;3;;;2005;Sawyer, Robert J.;Luu ja nahka;Shed Skin;2004;Rosvall, Matti;;;
Portti;3;;;1985;Silverberg, Robert;Saurusten valtiatar;Our Lady of the Sauropods;1980;Niemi, Mika;;;
Portti;1;;;1997;Silverberg, Robert;Titaanien sukujuurta;Call Me Titan;1997;Rosvall, Matti;;;
Portti;2;;;2018;Sinclair, May;Missä heidän tultaan ei ole sammutettu;Where Their Fire Is Not Quenched;1922;Iivonen, Jyrki;;;
Portti;4;;;1984;Smeds, Dave;Lohikäärmeen vallassa;Dragon Touched;1980;Hakulinen-Smeds, Paula;;;
Portti;3;;;1995;Soldati, Mario;Jäljet lumessa;I passi sulla neve;1962;Nyman, Jukka;;;
Portti;1;;;2016;Sologub, Fjodor Kuzmitsh;Pieni ihminen;Malenkij tshelovek;1905;Iivonen, Jyrki;;;
Portti;4;;;2011;Steele, Allen M.;Marsin keisari;The Emperor of Mars;2010;Rosvall, Matti;;;
